age,job,marital,education,defaulter,balance,housing,loan,contact,dy,mnth,duration,campaign,pdays,previous,poutcome,y
54,management,married,unknown,no,831,yes,yes,(658) 729-8582,2,jul,139,1,125,2,other,no
32,services,single,secondary,no,2881,no,no,(435) 385-2053,2,jul,356,1,-1,0,unknown,yes
79,retired,married,secondary,no,668,no,no,(375) 276-1606,2,jul,363,1,-1,0,unknown,yes
33,technician,married,secondary,no,73,yes,no,(584) 447-9812,2,jul,218,1,-1,0,unknown,yes
45,management,married,tertiary,no,1309,no,no,(489) 208-3532,2,jul,367,1,-1,0,unknown,yes
51,unemployed,married,tertiary,no,1801,no,no,(252) 237-6759,2,jul,82,1,77,3,success,no
50,management,divorced,tertiary,no,405,no,no,(304) 506-1242,2,jul,146,1,91,6,failure,no
40,management,married,tertiary,no,2763,yes,no,(613) 610-3292,2,jul,566,1,395,2,success,yes
32,admin.,single,secondary,no,1411,no,no,(971) 985-7703,2,jul,124,1,-1,0,unknown,no
30,management,single,tertiary,no,536,no,no,(400) 714-1168,2,jul,309,1,-1,0,unknown,yes
41,services,married,secondary,no,366,yes,yes,(662) 498-5272,2,jul,237,2,-1,0,unknown,no
42,entrepreneur,married,secondary,no,2959,yes,no,(205) 488-5263,2,jul,711,1,342,1,failure,yes
30,technician,single,secondary,no,930,no,no,(978) 671-6139,2,jul,396,1,-1,0,unknown,yes
31,technician,single,secondary,no,18,no,no,(803) 470-6904,2,jul,109,1,-1,0,unknown,no
33,management,single,tertiary,no,804,yes,no,(475) 835-9562,2,jul,226,1,-1,0,unknown,no
37,management,married,primary,no,22856,no,no,(369) 504-8135,2,jul,154,1,388,1,failure,no
29,technician,single,tertiary,no,1891,no,no,(945) 339-7898,2,jul,129,1,-1,0,unknown,no
60,retired,married,secondary,no,263,no,no,(747) 252-2781,2,jul,317,1,330,2,failure,no
56,admin.,married,primary,no,3562,no,no,(233) 896-2005,2,jul,229,1,-1,0,unknown,no
28,management,single,tertiary,no,492,no,no,(359) 279-7738,2,jul,281,1,-1,0,unknown,no
22,services,single,secondary,no,2273,no,yes,(347) 262-4056,2,jul,98,1,-1,0,unknown,no
27,admin.,married,tertiary,no,565,yes,no,(676) 533-5647,2,jul,148,1,-1,0,unknown,no
33,technician,married,secondary,no,3000,yes,yes,(217) 384-2483,2,jul,160,1,-1,0,unknown,no
30,blue-collar,married,primary,no,1101,yes,yes,(987) 418-7889,2,jul,590,1,225,3,failure,no
28,management,single,tertiary,no,12956,yes,no,(435) 503-2594,2,jul,940,1,399,3,success,yes
31,management,single,tertiary,no,2983,yes,no,(718) 376-3944,2,jul,153,1,-1,0,unknown,no
58,housemaid,divorced,secondary,no,0,no,no,(427) 533-3635,2,jul,478,2,-1,0,unknown,yes
28,management,single,tertiary,no,9314,no,no,(281) 941-3276,2,jul,276,2,-1,0,unknown,yes
39,admin.,divorced,secondary,no,19,yes,no,(458) 758-9133,2,jul,503,2,147,5,success,yes
31,blue-collar,married,secondary,no,625,yes,no,(465) 390-9068,2,jul,135,2,49,3,failure,yes
45,admin.,married,unknown,no,5511,no,no,(578) 331-2574,2,jul,272,1,-1,0,unknown,yes
56,blue-collar,married,primary,no,1137,no,no,(841) 652-4467,2,jul,176,1,-1,0,unknown,yes
46,management,divorced,tertiary,no,1329,no,no,(427) 687-2034,3,jul,247,2,-1,0,unknown,yes
56,retired,married,secondary,no,1044,no,no,(916) 433-9075,3,jul,353,2,-1,0,unknown,yes
27,services,single,secondary,no,302,no,no,(931) 281-3199,3,jul,203,1,-1,0,unknown,yes
26,self-employed,single,tertiary,no,1393,no,no,(607) 991-3712,3,jul,194,1,-1,0,unknown,no
30,unemployed,married,tertiary,no,330,no,no,(315) 465-2192,3,jul,264,1,80,1,success,yes
26,self-employed,single,tertiary,no,2857,no,no,(962) 924-3786,3,jul,446,1,-1,0,unknown,yes
34,management,married,tertiary,no,0,no,no,(608) 863-5217,3,jul,122,1,72,1,failure,no
35,unemployed,single,primary,no,68,no,no,(564) 731-6238,3,jul,175,1,-1,0,unknown,yes
70,retired,married,primary,no,7781,no,no,(211) 774-6826,3,jul,222,1,-1,0,unknown,no
52,blue-collar,married,primary,no,1524,no,no,(823) 209-6070,3,jul,1007,6,-1,0,unknown,yes
50,self-employed,married,secondary,no,2137,no,no,(572) 480-5813,3,jul,64,1,-1,0,unknown,no
54,admin.,married,secondary,no,1633,no,no,(322) 910-9328,3,jul,409,2,-1,0,unknown,yes
31,admin.,married,secondary,no,873,yes,no,(948) 923-9806,3,jul,147,2,233,4,failure,no
31,services,married,secondary,no,1167,no,no,(979) 848-1849,3,jul,603,1,-1,0,unknown,no
25,admin.,single,secondary,no,285,no,no,(625) 794-8560,3,jul,658,3,-1,0,unknown,yes
41,entrepreneur,married,primary,no,0,no,no,(838) 683-6472,3,jul,438,2,389,1,other,yes
56,blue-collar,married,secondary,no,3460,yes,no,(231) 203-1570,3,jul,897,3,-1,0,unknown,no
24,management,single,tertiary,no,507,no,no,(744) 373-7822,3,jul,257,1,-1,0,unknown,yes
64,retired,divorced,tertiary,no,890,no,no,(783) 526-5922,3,jul,531,3,-1,0,unknown,no
35,services,single,tertiary,no,0,no,no,(960) 485-6590,3,jul,704,1,-1,0,unknown,yes
23,unemployed,single,secondary,no,19690,no,no,(532) 307-7269,3,jul,473,1,-1,0,unknown,no
33,student,single,unknown,no,242,no,no,(702) 562-2279,3,jul,320,2,-1,0,unknown,no
22,student,single,unknown,no,47,no,no,(572) 903-7111,3,jul,69,3,-1,0,unknown,no
31,management,single,tertiary,no,9629,no,no,(767) 581-6772,3,jul,67,2,-1,0,unknown,no
69,services,married,unknown,no,23592,no,no,(211) 355-2712,3,jul,837,3,-1,0,unknown,no
24,management,single,tertiary,no,172,no,no,(213) 434-3624,3,jul,67,2,-1,0,unknown,no
37,technician,married,secondary,no,1824,yes,no,(782) 463-8232,3,jul,112,2,324,2,other,no
40,services,married,tertiary,no,35,no,no,(563) 578-8926,3,jul,318,4,317,3,failure,no
29,management,married,primary,no,5547,no,no,(487) 884-3733,3,jul,236,2,-1,0,unknown,no
71,self-employed,married,secondary,no,5946,no,no,(829) 683-3260,3,jul,59,7,-1,0,unknown,no
28,blue-collar,single,secondary,no,643,no,no,(248) 819-3974,3,jul,308,2,-1,0,unknown,yes
36,admin.,divorced,secondary,no,592,no,no,(786) 911-5271,6,jul,413,5,-1,0,unknown,no
47,management,married,tertiary,no,4879,no,no,(637) 756-3100,6,jul,96,3,340,3,failure,no
60,housemaid,married,primary,no,11904,no,no,(506) 310-5687,6,jul,116,3,-1,0,unknown,no
21,student,single,secondary,no,39,no,no,(204) 385-7081,6,jul,207,2,-1,0,unknown,no
62,management,married,tertiary,no,2785,no,no,(208) 374-6781,6,jul,270,3,-1,0,unknown,yes
52,technician,married,secondary,no,137,no,no,(417) 926-1111,6,jul,227,2,-1,0,unknown,yes
23,services,single,secondary,no,870,no,no,(305) 579-8145,6,jul,316,4,-1,0,unknown,yes
66,unknown,divorced,unknown,no,1993,yes,no,(739) 960-8462,6,jul,117,4,-1,0,unknown,no
82,retired,married,primary,no,8603,no,no,(564) 634-2609,7,jul,429,1,-1,0,unknown,yes
67,management,married,tertiary,no,694,no,no,(734) 289-3575,7,jul,250,1,-1,0,unknown,no
33,management,single,tertiary,no,1160,yes,yes,(926) 658-9625,7,jul,139,1,391,2,failure,no
36,admin.,married,secondary,no,110,yes,yes,(608) 401-6346,7,jul,94,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,1234,no,no,(552) 950-1605,7,jul,106,1,-1,0,unknown,no
63,retired,married,secondary,no,18016,no,no,(383) 915-4447,7,jul,371,1,-1,0,unknown,yes
34,technician,married,secondary,no,-74,yes,no,(520) 706-8334,7,jul,98,2,347,4,failure,no
32,admin.,married,secondary,no,51,yes,yes,(352) 803-3426,7,jul,297,1,-1,0,unknown,yes
31,management,married,tertiary,no,1032,no,no,(888) 297-7406,7,jul,284,1,-1,0,unknown,yes
48,management,married,secondary,no,2892,no,no,(949) 591-4065,7,jul,407,1,385,1,success,yes
53,admin.,single,secondary,no,1958,no,no,(672) 992-4815,7,jul,82,2,75,4,failure,no
69,retired,married,tertiary,no,473,no,no,(430) 910-8475,7,jul,112,1,78,1,failure,no
29,management,single,tertiary,no,4331,no,no,(900) 578-1871,7,jul,611,1,-1,0,unknown,no
28,management,single,tertiary,no,1942,no,no,(804) 531-9444,7,jul,445,1,-1,0,unknown,no
37,services,married,secondary,no,981,no,no,(800) 490-6564,7,jul,682,2,386,1,success,yes
53,management,divorced,tertiary,no,6649,yes,no,(244) 310-5758,7,jul,83,1,-1,0,unknown,no
40,technician,single,tertiary,no,431,no,no,(429) 841-3039,7,jul,180,2,-1,0,unknown,yes
66,management,married,tertiary,no,2169,no,no,(858) 514-7805,7,jul,282,1,-1,0,unknown,no
52,management,single,tertiary,no,37,no,no,(463) 314-9240,7,jul,1284,1,-1,0,unknown,no
39,management,single,tertiary,no,257,no,no,(378) 768-2825,7,jul,58,1,-1,0,unknown,no
33,technician,married,secondary,no,152,yes,no,(422) 298-1297,7,jul,136,1,-1,0,unknown,no
66,retired,married,secondary,no,203,no,no,(418) 507-3723,7,jul,376,1,-1,0,unknown,yes
32,management,single,tertiary,no,0,no,no,(686) 986-1349,7,jul,98,1,159,1,other,no
37,management,married,tertiary,no,3737,no,no,(382) 955-7085,7,jul,224,1,-1,0,unknown,yes
36,management,single,tertiary,no,4,yes,no,(939) 334-8961,7,jul,529,1,61,3,success,no
38,unemployed,married,primary,no,7005,yes,no,(641) 204-7290,7,jul,370,1,412,1,failure,yes
31,services,married,secondary,no,132,no,no,(756) 491-3374,7,jul,148,1,152,1,other,no
31,blue-collar,single,secondary,no,2093,no,no,(504) 534-5186,7,jul,103,1,-1,0,unknown,no
27,student,single,secondary,no,111,no,no,(886) 653-2936,7,jul,495,2,-1,0,unknown,yes
21,student,single,tertiary,no,1258,no,no,(618) 453-3645,7,jul,404,1,-1,0,unknown,no
28,services,single,secondary,no,126,no,no,(634) 735-8312,7,jul,321,1,-1,0,unknown,no
65,retired,married,unknown,no,820,no,no,(615) 544-4420,7,jul,432,1,-1,0,unknown,no
58,retired,married,primary,no,565,no,no,(460) 921-9843,7,jul,876,1,-1,0,unknown,yes
49,housemaid,married,primary,no,889,no,no,(778) 377-7490,7,jul,388,1,-1,0,unknown,yes
81,management,married,tertiary,no,0,no,no,(349) 630-1776,7,jul,170,1,-1,0,unknown,no
51,technician,married,secondary,no,6840,no,no,(268) 630-7101,7,jul,257,1,-1,0,unknown,yes
25,services,divorced,secondary,no,1694,no,no,(908) 882-1339,7,jul,159,2,-1,0,unknown,no
61,retired,married,secondary,no,123,no,no,(886) 348-3773,7,jul,112,2,-1,0,unknown,no
25,management,single,tertiary,no,1129,no,no,(460) 542-2989,8,jul,452,2,-1,0,unknown,no
55,admin.,married,secondary,no,865,yes,no,(454) 327-3161,8,jul,105,1,82,2,failure,no
31,management,single,secondary,no,202,yes,no,(966) 632-2638,8,jul,167,1,62,1,failure,yes
31,management,single,tertiary,no,307,no,no,(458) 482-1485,8,jul,361,1,229,2,failure,yes
38,student,married,unknown,no,0,no,no,(846) 930-3031,8,jul,341,1,385,1,failure,yes
79,retired,married,primary,no,429,no,no,(361) 432-9193,8,jul,1006,2,-1,0,unknown,yes
39,management,married,tertiary,no,198,no,no,(868) 306-7519,8,jul,665,1,-1,0,unknown,no
71,retired,married,tertiary,no,4388,no,no,(688) 824-9196,8,jul,896,2,-1,0,unknown,yes
52,technician,married,tertiary,no,523,yes,yes,(438) 941-4332,8,jul,113,1,-1,0,unknown,no
52,technician,married,tertiary,no,2557,no,no,(549) 810-6328,8,jul,340,1,156,1,other,yes
42,management,married,secondary,no,406,yes,no,(952) 890-2599,8,jul,194,1,391,2,success,no
29,technician,married,secondary,no,1599,yes,no,(208) 535-9997,8,jul,115,1,61,1,failure,no
63,retired,married,tertiary,no,262,no,no,(323) 817-1738,8,jul,335,1,-1,0,unknown,no
34,admin.,married,secondary,no,1551,yes,yes,(623) 576-2986,8,jul,188,2,82,4,other,no
58,retired,married,secondary,no,1227,no,no,(919) 201-3657,8,jul,625,1,156,1,failure,no
55,services,married,secondary,no,0,no,no,(380) 810-9397,8,jul,106,1,-1,0,unknown,no
63,housemaid,married,primary,no,3173,no,no,(942) 379-5014,8,jul,154,1,-1,0,unknown,no
43,technician,married,secondary,no,0,no,no,(439) 718-4877,8,jul,74,1,-1,0,unknown,no
55,management,married,unknown,no,3122,no,no,(477) 538-9587,8,jul,349,1,-1,0,unknown,yes
79,retired,married,unknown,no,0,no,no,(965) 629-8115,8,jul,167,1,-1,0,unknown,no
52,admin.,married,secondary,no,1113,no,yes,(678) 502-3713,8,jul,83,1,-1,0,unknown,no
34,self-employed,married,tertiary,no,980,no,no,(412) 372-2670,8,jul,243,1,348,3,failure,no
48,services,married,secondary,no,127,no,no,(375) 849-1728,8,jul,117,1,-1,0,unknown,no
60,admin.,married,secondary,no,1541,no,no,(574) 737-6161,8,jul,90,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,922,yes,no,(660) 436-7346,8,jul,576,1,-1,0,unknown,yes
54,admin.,married,secondary,no,5084,yes,yes,(410) 564-8753,8,jul,69,1,-1,0,unknown,no
34,technician,single,tertiary,no,783,no,no,(805) 583-3848,8,jul,281,1,-1,0,unknown,no
28,management,single,tertiary,no,3796,no,no,(223) 527-2890,8,jul,315,2,-1,0,unknown,yes
49,housemaid,married,secondary,no,114,no,no,(528) 544-9780,8,jul,502,2,-1,0,unknown,no
25,admin.,single,secondary,no,302,no,no,(815) 573-8778,8,jul,122,1,-1,0,unknown,no
21,technician,single,tertiary,no,61,no,yes,(567) 657-5865,8,jul,141,1,-1,0,unknown,no
48,admin.,single,secondary,no,0,yes,yes,(548) 626-2561,8,jul,72,1,-1,0,unknown,no
59,management,married,tertiary,no,281,no,no,(559) 537-3262,8,jul,430,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,9883,no,no,(338) 740-4544,8,jul,210,5,-1,0,unknown,yes
45,unemployed,single,primary,no,8725,no,no,(404) 460-5134,8,jul,286,2,-1,0,unknown,no
26,student,single,tertiary,no,10086,no,no,(765) 385-2745,8,jul,475,3,78,2,success,no
22,student,single,secondary,no,185,no,no,(734) 310-3120,8,jul,153,1,-1,0,unknown,yes
38,entrepreneur,divorced,tertiary,no,7929,no,no,(649) 395-3320,8,jul,182,3,-1,0,unknown,no
49,management,single,tertiary,no,151,yes,no,(970) 441-4513,8,jul,97,3,-1,0,unknown,yes
67,admin.,married,primary,no,1093,no,no,(934) 715-9595,8,jul,64,3,-1,0,unknown,no
20,student,single,unknown,no,829,no,no,(416) 414-5241,9,jul,253,2,-1,0,unknown,yes
63,unknown,married,secondary,no,556,no,no,(980) 891-1606,9,jul,122,4,-1,0,unknown,no
79,retired,married,secondary,no,4738,no,no,(973) 814-5842,9,jul,151,5,-1,0,unknown,no
40,management,married,tertiary,no,1700,yes,no,(561) 944-5654,9,jul,359,2,-1,0,unknown,no
23,admin.,single,secondary,no,749,no,no,(586) 424-6905,9,jul,315,4,-1,0,unknown,no
19,student,single,primary,no,103,no,no,(706) 347-4122,10,jul,104,2,-1,0,unknown,yes
39,services,married,secondary,no,972,yes,no,(869) 721-7374,10,jul,123,4,-1,0,unknown,no
34,blue-collar,single,primary,no,79,no,no,(551) 604-8259,10,jul,336,4,-1,0,unknown,yes
69,retired,married,primary,no,154,no,no,(951) 679-7683,13,jul,144,4,-1,0,unknown,no
34,management,married,tertiary,no,5973,yes,no,(936) 261-6789,13,jul,326,3,-1,0,unknown,no
73,management,married,tertiary,no,1609,no,no,(960) 219-2140,14,jul,169,2,-1,0,unknown,yes
27,management,single,tertiary,no,2489,no,no,(355) 638-5952,15,jul,323,2,163,2,other,yes
75,retired,married,secondary,no,26452,no,no,(318) 649-7847,15,jul,219,2,-1,0,unknown,no
32,management,single,tertiary,no,1017,no,no,(638) 649-6555,15,jul,166,7,163,1,failure,no
37,admin.,married,tertiary,no,3913,yes,no,(328) 391-3615,16,jul,57,2,80,1,success,no
59,blue-collar,divorced,primary,no,989,no,no,(743) 837-4976,20,jul,125,2,-1,0,unknown,yes
31,unknown,married,secondary,no,3,no,no,(662) 780-7911,20,jul,91,2,-1,0,unknown,no
49,management,married,tertiary,no,5613,no,no,(442) 350-6722,20,jul,258,3,-1,0,unknown,no
34,housemaid,married,secondary,no,5,no,no,(646) 947-1771,21,jul,305,7,-1,0,unknown,no
61,unknown,single,primary,no,50,no,no,(885) 534-5752,21,jul,465,6,-1,0,unknown,no
34,technician,single,tertiary,no,144,yes,yes,(727) 490-4496,21,jul,213,3,89,16,failure,no
32,technician,married,secondary,no,449,no,no,(900) 456-4377,23,jul,106,3,-1,0,unknown,no
57,retired,divorced,secondary,no,1486,no,no,(251) 716-7945,23,jul,64,3,-1,0,unknown,no
50,self-employed,married,secondary,no,5312,no,no,(321) 379-6306,23,jul,106,3,-1,0,unknown,no
25,student,single,tertiary,no,58,no,no,(343) 854-9699,24,jul,139,5,-1,0,unknown,yes
72,management,married,tertiary,no,7003,no,no,(940) 845-4529,24,jul,116,3,-1,0,unknown,no
55,technician,married,secondary,no,0,no,no,(680) 699-2736,27,jul,506,2,-1,0,unknown,no
71,retired,single,tertiary,no,1285,no,no,(473) 342-3083,27,jul,195,2,-1,0,unknown,no
63,retired,single,tertiary,no,70,no,no,(846) 635-7895,27,jul,82,2,-1,0,unknown,no
44,entrepreneur,single,unknown,no,323,no,no,(879) 852-6654,28,jul,332,2,181,2,failure,yes
30,admin.,single,secondary,no,110,no,no,(209) 286-7980,28,jul,132,4,-1,0,unknown,no
42,management,single,tertiary,no,11008,no,no,(680) 247-7515,28,jul,822,6,405,1,success,yes
34,technician,married,secondary,no,603,yes,no,(874) 698-2232,28,jul,51,4,434,1,failure,no
50,admin.,divorced,secondary,no,769,no,no,(664) 432-2460,28,jul,72,2,363,4,failure,no
49,technician,married,tertiary,no,0,no,yes,(324) 565-8662,28,jul,67,5,252,1,failure,no
28,management,single,tertiary,no,5474,no,no,(673) 810-3738,28,jul,486,5,-1,0,unknown,yes
75,retired,married,primary,no,5491,no,no,(541) 413-8499,28,jul,258,6,-1,0,unknown,no
46,admin.,divorced,secondary,no,2196,no,no,(324) 688-7872,28,jul,573,5,-1,0,unknown,yes
61,blue-collar,married,primary,no,7879,no,no,(969) 364-8031,28,jul,186,9,-1,0,unknown,no
28,management,single,tertiary,no,5549,no,no,(271) 832-2023,28,jul,383,6,-1,0,unknown,no
44,management,married,tertiary,no,1646,yes,no,(789) 904-7326,29,jul,292,6,251,1,failure,no
32,services,married,unknown,no,1016,no,no,(622) 361-5899,30,jul,141,2,-1,0,unknown,no
62,retired,married,secondary,no,3,no,no,(849) 806-5290,4,aug,151,1,-1,0,unknown,no
45,housemaid,married,primary,no,106,no,no,(739) 620-2127,4,aug,205,1,-1,0,unknown,no
58,housemaid,married,primary,no,4605,no,no,(379) 333-7191,4,aug,197,1,-1,0,unknown,no
26,admin.,single,secondary,no,125,no,no,(955) 201-8673,4,aug,92,1,118,6,other,no
32,services,married,secondary,no,315,no,no,(703) 601-5024,4,aug,149,1,-1,0,unknown,no
37,admin.,single,secondary,no,115,no,no,(273) 962-7072,4,aug,236,1,92,4,failure,no
46,self-employed,single,secondary,no,526,no,no,(269) 717-8860,4,aug,326,1,96,3,success,no
29,management,single,tertiary,no,308,no,no,(702) 720-9897,4,aug,313,1,-1,0,unknown,no
25,management,single,tertiary,no,219,no,no,(322) 505-7577,4,aug,576,1,96,1,success,yes
28,management,married,tertiary,no,1240,no,no,(640) 639-1313,4,aug,849,1,-1,0,unknown,yes
61,retired,married,secondary,no,569,no,no,(206) 804-1214,4,aug,219,1,-1,0,unknown,yes
67,management,married,unknown,no,65,no,no,(555) 964-1008,4,aug,320,1,-1,0,unknown,no
52,admin.,married,secondary,no,1228,yes,yes,(562) 318-2713,4,aug,218,1,-1,0,unknown,yes
29,management,married,tertiary,no,451,no,no,(228) 523-9717,4,aug,152,1,92,2,failure,no
57,management,married,tertiary,no,1660,no,no,(660) 327-9685,4,aug,642,1,-1,0,unknown,yes
49,management,divorced,tertiary,no,914,no,no,(873) 610-9309,4,aug,185,1,-1,0,unknown,yes
33,technician,married,tertiary,no,1699,no,no,(204) 590-1815,4,aug,600,1,-1,0,unknown,yes
47,technician,married,secondary,no,1167,yes,no,(533) 480-2814,4,aug,505,1,96,6,success,yes
66,retired,married,primary,no,12767,no,no,(833) 350-5398,4,aug,117,2,-1,0,unknown,no
57,entrepreneur,married,secondary,no,666,no,no,(282) 583-9702,4,aug,138,1,-1,0,unknown,no
78,retired,married,secondary,no,220,no,no,(762) 931-2544,4,aug,220,1,-1,0,unknown,no
68,retired,married,secondary,no,19317,yes,no,(224) 210-1789,4,aug,249,1,-1,0,unknown,yes
62,retired,married,secondary,no,3340,no,no,(682) 597-6560,4,aug,259,1,35,1,failure,no
40,technician,single,tertiary,no,1646,yes,no,(284) 503-6811,4,aug,173,1,92,5,success,yes
46,management,married,tertiary,no,242,no,no,(764) 947-6920,4,aug,120,2,96,1,success,yes
31,admin.,single,secondary,no,40,no,no,(905) 403-3488,4,aug,158,1,104,2,failure,no
41,admin.,divorced,secondary,no,490,yes,no,(308) 800-8117,4,aug,182,1,-1,0,unknown,no
47,management,married,tertiary,no,699,no,no,(982) 810-2098,5,aug,432,3,97,2,success,no
29,technician,single,secondary,no,382,no,no,(525) 862-3709,5,aug,409,4,-1,0,unknown,yes
55,management,divorced,tertiary,no,2383,no,no,(879) 923-8982,5,aug,1019,2,63,2,success,yes
30,self-employed,married,tertiary,no,2666,no,no,(458) 846-4066,5,aug,475,2,93,4,success,yes
49,admin.,divorced,secondary,no,1718,no,yes,(428) 623-4100,5,aug,211,1,-1,0,unknown,yes
53,management,married,tertiary,no,1356,yes,no,(255) 211-4603,5,aug,397,2,93,2,failure,no
48,management,married,tertiary,no,1147,no,no,(973) 327-2515,5,aug,389,1,64,2,success,yes
21,student,single,secondary,no,216,no,no,(988) 586-4432,5,aug,414,1,-1,0,unknown,yes
45,admin.,married,secondary,no,153,no,no,(974) 732-9437,5,aug,277,1,-1,0,unknown,yes
41,management,married,tertiary,no,2487,no,no,(322) 518-5627,5,aug,206,1,97,1,failure,no
